[编写日期]
2020/09/07 19:26:40

[伺服单元类型]
SGD7S-7R6A10B202

[电机型号]
SGM7G-09A7C61

[波形跟踪数据文件]
<No File>

[波形跟踪数据]
,TRACE1,TRACE2,TRACE3,I/O1,I/O2,I/O3
时间,反馈速度,转矩指令,指令速度,/S-ON,/P-CON,Unsetting
[ms],[min-1],[%],[min-1],-,-,-
1068.00000,-119.091797,-16.374207,-122.167969,0.000000,1.000000,0.000000
1072.00000,-119.091797,-16.404114,-121.948242,0.000000,1.000000,0.000000
1076.00000,-119.091797,-15.716248,-121.728516,0.000000,1.000000,0.000000
1080.00000,-118.652344,-16.419067,-121.508789,0.000000,1.000000,0.000000
1084.00000,-118.432617,-16.179810,-121.289063,0.000000,1.000000,0.000000
1088.00000,-117.993164,-15.252686,-120.629883,0.000000,1.000000,0.000000
1092.00000,-117.773438,-13.862000,-119.970703,0.000000,1.000000,0.000000
1096.00000,-117.114258,-11.992798,-119.091797,0.000000,1.000000,0.000000
1100.00000,-116.455078,-11.065674,-117.993164,0.000000,1.000000,0.000000
1104.00000,-115.136719,-12.336731,-116.894531,0.000000,1.000000,0.000000
1108.00000,-113.818359,-12.695618,-115.795898,0.000000,1.000000,0.000000
1112.00000,-112.719727,-11.289978,-114.257813,0.000000,1.000000,0.000000
1116.00000,-111.621094,-9.779663,-112.719727,0.000000,1.000000,0.000000
1120.00000,-110.083008,-9.360962,-110.961914,0.000000,1.000000,0.000000
1124.00000,-108.325195,-8.882446,-108.984375,0.000000,1.000000,0.000000
1128.00000,-106.347656,-8.553467,-107.006836,0.000000,1.000000,0.000000
1132.00000,-104.150391,-8.867493,-105.029297,0.000000,1.000000,0.000000
1136.00000,-102.172852,-7.895508,-102.612305,0.000000,1.000000,0.000000
1140.00000,-99.755859,-8.972168,-100.415039,0.000000,1.000000,0.000000
1144.00000,-97.338867,-8.314209,-97.778320,0.000000,1.000000,0.000000
1148.00000,-94.702148,-7.835693,-95.141602,0.000000,1.000000,0.000000
1152.00000,-92.065430,-6.788940,-92.065430,0.000000,1.000000,0.000000
1156.00000,-89.208984,-6.489868,-88.989258,0.000000,1.000000,0.000000
1160.00000,-86.132813,-6.400146,-85.913086,0.000000,1.000000,0.000000
1164.00000,-82.836914,-6.130981,-82.617188,0.000000,1.000000,0.000000
1168.00000,-79.541016,-5.921631,-79.101563,0.000000,1.000000,0.000000
1172.00000,-75.805664,-6.714172,-75.585938,0.000000,1.000000,0.000000
1176.00000,-72.290039,-7.237549,-72.070313,0.000000,1.000000,0.000000
1180.00000,-68.554688,-6.953430,-68.334961,0.000000,1.000000,0.000000
1184.00000,-65.039063,-5.951538,-64.599609,0.000000,1.000000,0.000000
1188.00000,-61.523438,-4.590759,-60.644531,0.000000,1.000000,0.000000
1192.00000,-57.568359,-4.770203,-56.689453,0.000000,1.000000,0.000000
1196.00000,-53.833008,-4.246826,-52.954102,0.000000,1.000000,0.000000
1200.00000,-49.877930,-4.321594,-49.218750,0.000000,1.000000,0.000000
1204.00000,-46.142578,-5.069275,-45.483398,0.000000,1.000000,0.000000
1208.00000,-42.626953,-5.233765,-41.967773,0.000000,1.000000,0.000000
1212.00000,-39.111328,-5.891724,-38.671875,0.000000,1.000000,0.000000
1216.00000,-35.595703,-6.519775,-35.375977,0.000000,1.000000,0.000000
1220.00000,-32.299805,-7.282410,-32.299805,0.000000,1.000000,0.000000
1224.00000,-29.223633,-7.880554,-29.223633,0.000000,1.000000,0.000000
1228.00000,-26.147461,-8.104858,-26.367188,0.000000,1.000000,0.000000
1232.00000,-23.071289,-8.673096,-23.291016,0.000000,1.000000,0.000000
