[编写日期]
2020/09/07 19:41:17

[伺服单元类型]
SGD7S-7R6A10B202

[电机型号]
SGM7G-09A7C61

[波形跟踪数据文件]
<No File>

[波形跟踪数据]
,TRACE1,TRACE2,TRACE3,I/O1,I/O2,I/O3
时间,反馈速度,转矩指令,指令速度,/S-ON,/P-CON,Unsetting
[ms],[min-1],[%],[min-1],-,-,-
732.00000,0.000000,-17.256470,-3.295898,0.000000,1.000000,0.000000
736.00000,0.000000,-17.166748,-3.295898,0.000000,1.000000,0.000000
740.00000,-0.219727,-17.196655,-3.295898,0.000000,1.000000,0.000000
744.00000,0.000000,-17.151794,-3.295898,0.000000,1.000000,0.000000
748.00000,-0.219727,-17.226563,-3.295898,0.000000,1.000000,0.000000
752.00000,-0.219727,-17.166748,-3.295898,0.000000,1.000000,0.000000
756.00000,0.000000,-17.226563,-3.295898,0.000000,1.000000,0.000000
760.00000,-0.219727,-17.166748,-3.295898,0.000000,1.000000,0.000000
764.00000,-0.219727,-17.166748,-3.295898,0.000000,1.000000,0.000000
768.00000,0.000000,-17.226563,-3.295898,0.000000,1.000000,0.000000
772.00000,-0.219727,-17.121887,-3.295898,0.000000,1.000000,0.000000
776.00000,0.000000,-17.211609,-3.295898,0.000000,1.000000,0.000000
780.00000,-0.219727,-17.151794,-3.295898,0.000000,1.000000,0.000000
784.00000,0.000000,-17.226563,-3.295898,0.000000,1.000000,0.000000
788.00000,-0.219727,-17.136841,-3.295898,0.000000,1.000000,0.000000
792.00000,0.000000,-17.166748,-3.295898,0.000000,1.000000,0.000000
796.00000,-0.219727,-17.136841,-3.295898,0.000000,1.000000,0.000000
800.00000,0.000000,-17.121887,-3.295898,0.000000,1.000000,0.000000
804.00000,0.000000,-17.136841,-3.295898,0.000000,1.000000,0.000000
808.00000,-0.219727,-17.136841,-3.295898,0.000000,1.000000,0.000000
812.00000,0.000000,-17.226563,-3.295898,0.000000,1.000000,0.000000
816.00000,-0.219727,-17.151794,-3.295898,0.000000,1.000000,0.000000
820.00000,0.000000,-17.151794,-3.295898,0.000000,1.000000,0.000000
824.00000,0.000000,-17.106934,-3.295898,0.000000,1.000000,0.000000
828.00000,0.000000,-17.151794,-3.295898,0.000000,1.000000,0.000000
832.00000,0.000000,-16.972351,-3.295898,0.000000,1.000000,0.000000
836.00000,0.000000,-16.837769,-3.076172,0.000000,1.000000,0.000000
840.00000,0.000000,-16.314392,-3.076172,0.000000,1.000000,0.000000
844.00000,0.000000,-15.641479,-2.856445,0.000000,1.000000,0.000000
848.00000,0.000000,-14.475098,-2.636719,0.000000,1.000000,0.000000
852.00000,0.000000,-12.635803,-1.977539,0.000000,1.000000,0.000000
856.00000,0.219727,-10.467529,-1.538086,0.000000,1.000000,0.000000
860.00000,0.219727,-6.998291,-0.659180,0.000000,1.000000,0.000000
864.00000,0.659180,-2.422485,0.659180,0.000000,1.000000,0.000000
868.00000,1.098633,1.540222,1.977539,0.000000,1.000000,0.000000
872.00000,1.538086,7.686157,3.515625,0.000000,1.000000,0.000000
876.00000,2.416992,12.232056,5.493164,0.000000,1.000000,0.000000
880.00000,3.515625,16.568604,7.470703,0.000000,1.000000,0.000000
884.00000,4.833984,20.890198,9.667969,0.000000,1.000000,0.000000
888.00000,6.591797,24.105225,11.865234,0.000000,1.000000,0.000000
892.00000,8.129883,27.903442,14.282227,0.000000,1.000000,0.000000
896.00000,10.107422,31.193237,16.699219,0.000000,1.000000,0.000000
900.00000,12.084961,34.318542,19.555664,0.000000,1.000000,0.000000
